geneID	score
REL	0.253192369253412
BCL2A1	0.12027144187208
BDKRB2	0.12
BGN	0.12
CCL8	0.12027144187208
CCL21	0.270747671503436
CXCL6	0.12
PRDM1	0.125276947701365
BLK	0.128458305296208
SFTPD	0.12590570783731
BMP4	0.122995792114547
GATSL3	0.12
NCF1	0.120814325616241
BMP6	0.12027144187208
SLC11A1	0.143265513085375
SLC22A4	0.2798109927172
SMS	0.12
SOD2	0.122909915722763
STAT1	0.122171534976642
STAT4	0.316739695105088
SUOX	0.12
TLE3	0.12
TLR2	0.138250075734427
TMPO	0.12
TNF	0.425384405819212
TNFAIP2	0.12
TNFAIP3	0.167568474182403
TRAF1	0.311201237053307
TRAF6	0.126362715189686
TYK2	0.240814325616241
VEGFA	0.144221796920193
CXCR4	0.124624443347029
DDA1	0.12
BAG6	0.122367031978602
MMEL1	0.250282453530649
ANKRD55	0.245005505829284
TFPI2	0.12
CALD1	0.12
NR4A3	0.12027144187208
TXNDC5	0.12027144187208
ST6GALNAC5	0.12
GDF5	0.122995792114547
EOMES	0.12
ARID5B	0.242909915722763
KIAA1109	0.130011011658569
CAT	0.12617714970939
MGARP	0.12
B3GNT9	0.12
PPIL4	0.12
CAV2	0.12
RUNX2	0.12
SLC25A12	0.12
RUNX1	0.135621533405409
ABCC3	0.12027144187208
TNFSF14	0.124624443347029
TNFRSF14	0.135916719495879
GGH	0.130011011658569
C5orf30	0.122909915722763
GPRC5A	0.12
RABEP1	0.12
CD2	0.122367031978602
SYNGR1	0.12027144187208
CD3E	0.12
CD5	0.12
CD83	0.123267233986628
LHX2	0.12
ADIPOQ	0.128715934471562
CD28	0.136611492980281
FADS2	0.12
ABCG2	0.12
ATG5	0.120542883744161
CD40	0.277186331563243
CHRNG	0.12
ERCC6	0.12
DDIT3	0.12
ATF6	0.12
GSTT1	0.122909915722763
HSPA5	0.12
NOS2	0.2
SERPINA1	0.12563426596523
CHRM3	0.12
IFT80	0.12
PSEN1	0.12
PSEN2	0.12
PTGS2	0.12
SOD1	0.12
SOD2	0.12
CAT	0.12
IL2	0.12
LOC100130503	0.12
RAD50	0.246362715189686
CDK2	0.122367031978602
LOC101928940	0.12
LOC101928947	0.12
LOC101929231	0.12
VAV3	0.12
C6orf10	0.122367031978602
ADCY2	0.122367031978602
KIF3A	0.120542883744161
ADCYAP1R1	0.12027144187208
SCGB3A2	0.142451187469134
WDR36	0.122367031978602
PARP1	0.123724241339004
PYHIN1	0.243181357594843
ADRB2	0.268774108852958
SLC30A8	0.122367031978602
NQO1	0.136102284976174
DNAH5	0.12
DNMT1	0.12
EDN1	0.142093869205269
ERBB4	0.12
ALDH2	0.126091273317606
CDHR3	0.24027144187208
IKZF3	0.121085767488321
RAP1GAP2	0.12
FBXL7	0.12
CLEC16A	0.12
CRB1	0.122367031978602
ALOX5	0.170821895472305
GAB1	0.12027144187208
ABI3BP	0.12
IFNL3	0.12027144187208
GSDMA	0.123724241339004
XKR6	0.12
CTNNA3	0.123452799466923
GSTM1	0.231578857733057
GSTP1	0.223936542351387
TBX21	0.150452485412966
HLA-DPA1	0.122638473850682
HLA-DPB1	0.267185251426338
HLA-DQA1	0.255373835751718
HLA-DQB1	0.165949754471585
HLA-DRB1	0.173941120893753
HLA-G	0.129629949176314
HMOX1	0.128544181687992
HNMT	0.13109677914689
HSD11B2	0.12
TNC	0.129987267440179
ICAM1	0.218074441775795
IL1B	0.153180716830495
IL1RN	0.154114594578575
IL2RB	0.127915421552047
IL4	0.354745830038725
IL5	0.245414125985785
IL6R	0.130553895402729
IL12B	0.15420047097036
IL13	0.490519253184375
AREG	0.124624443347029
ARG1	0.129901391048394
ARG2	0.126634157061766
NPSR1	0.182595754231809
KRT19	0.12027144187208
SMAD3	0.122909915722763
HCG23	0.12
MMP9	0.226065808197963
MMP10	0.12027144187208
MUC7	0.130282453530649
MYB	0.125005505829284
NOS2	0.232723709478119
NPY	0.12027144187208
NOTCH4	0.122367031978602
PBX2	0.122367031978602
KLHL5	0.12
PHF11	0.150747671503436
PDE4B	0.12027144187208
PDE4D	0.246634157061766
PLAU	0.128715934471562
PPP2CA	0.12
GSDMB	0.263279325782101
PRKG1	0.122367031978602
PSAP	0.12
PTEN	0.12027144187208
BCL2	0.121357209360402
RNASE3	0.143708707741025
HPSE2	0.12
RORA	0.12027144187208
BGLAP	0.12
CCL2	0.214278136741733
CCL5	0.258737317024352
CCL11	0.237258395258302
IKZF4	0.12
PMEL	0.12
SLC22A5	0.122909915722763
SOD1	0.121357209360402
SPRR2B	0.12027144187208
TGFB1	0.290742508799679
TIMP3	0.120542883744161
TLR1	0.130368329922434
TNF	0.265827974346731
TNS1	0.120542883744161
SCGB1A1	0.260190334298202
VEGFA	0.1479520886058
PLA2G7	0.123181357594843
CAT	0.132811306771157
TSLP	0.145588937802259
IL18R1	0.14263675294943
TRPA1	0.122367031978602
IL33	0.255244352098215
IL1RL1	0.267089443512889
CD14	0.214837881099274
ORMDL3	0.172340926094612
CXCL14	0.122367031978602
NDRG1	0.12
DLL3	0.12
ESR1	0.120814325616241
ESR2	0.12
FGFR1	0.120814325616241
HEY1	0.12
HEY2	0.12
LATS2	0.12027144187208
HIF1A	0.124624443347029
AR	0.12
KRAS	0.122724350242467
MMP3	0.122909915722763
MMP9	0.12543876896327
NF1	0.124624443347029
NOTCH1	0.120542883744161
NOTCH2	0.12027144187208
NTRK2	0.12
KIAA1549	0.120542883744161
PTPN11	0.12027144187208
BRAF	0.131615918672661
TP53	0.260462981082041
NCOA3	0.120814325616241
ACVR1	0.120542883744161
LATS1	0.12027144187208
UROC1	0.12
CP	0.12
EGR3	0.12
ABCB7	0.120542883744161
GABRA1	0.12
GABRA4	0.12
HCN1	0.12
ARCN1	0.12
NPC1	0.12027144187208
ATP7A	0.12
SCN8A	0.120814325616241
SLC2A1	0.121085767488321
CACNA1A	0.142493456599201
CACNB4	0.120542883744161
CACNA2D2	0.12
ATM	0.708689196720956
ABI2	0.12
CNR2	0.121085767488321
CRP	0.193701126768712
PARP1	0.12027144187208
CYBA	0.145089661319817
CYP27A1	0.123810117730788
AGER	0.213992882172927
AGT	0.240705144378623
ABCA1	0.184528184944774
AHR	0.120542883744161
ESR1	0.134364013133518
SIRT1	0.206253094579511
ALOX5	0.139174021960842
ALOX5AP	0.134006694869653
ALOX15	0.144351280573697
GSTM1	0.140564907061298
HP	0.124810008827325
HRH1	0.12027144187208
HSPA1B	0.120542883744161
APOA4	0.127262917197712
ICAM1	0.144069907179952
IFNG	0.130086956528689
APOE	0.301890017246755
IGF2	0.12563426596523
FASLG	0.122724350242467
IL6	0.170788219732251
LDLR	0.177848251449749
LPA	0.132691754639318
LTA4H	0.123181357594843
MMP1	0.132354299418781
ATHS	0.12
NOS2	0.121085767488321
NOS3	0.172688312836813
NPC1	0.12
SERPINE1	0.144884232796193
PLA2G2A	0.126524536451591
PLAT	0.12617714970939
PON1	0.203334957120087
PPARG	0.153428414484185
PTGS2	0.139259898352627
CCL2	0.163567571664606
CCL3	0.120542883744161
CCL4	0.120542883744161
ABCG5	0.126362715189686
SOD1	0.128630058079777
SOD2	0.127372537807886
STAT3	0.121085767488321
TLR4	0.158128802701335
TNF	0.172949823187229
TTPA	0.12
VCAM1	0.141517309721055
VEGFA	0.146522815550339
TRPV1	0.12
SOCS3	0.120814325616241
ADIPOQ	0.145790485150821
HCN4	0.24
NKX2-5	0.12
ACE	0.151843370513422
DES	0.12
EDN1	0.12
ESR2	0.12
SYNE2	0.24
HTR4	0.12
KCNA5	0.129825446178273
KCNJ2	0.122724350242467
KCNN3	0.242367031978602
MTHFR	0.122367031978602
ZFHX3	0.244734063957204
NOS3	0.13183515989301
NPPB	0.122724350242467
PRRX1	0.12
SCN5A	0.262732560862879
SCN10A	0.12
SELE	0.122724350242467
SOX5	0.12
VWF	0.122724350242467
WNT8A	0.24
C9orf3	0.24
CAV1	0.24
CAV2	0.12
KCNE2	0.122724350242467
GNAI2	0.12
CHRNA7	0.12
VSX1	0.12
ADA	0.128544181687992
DEL16P11.2	0.12
AUTS12	0.12
AUTS13	0.12
AUTS7	0.12
AUTS11	0.12
AUTS1	0.123528744337044
CDH9	0.122367031978602
CDH10	0.124734063957204
LOC101928890	0.12
ZMYND11	0.12027144187208
IL1RAPL1	0.124267125083164
POU6F2	0.122367031978602
CHRNA4	0.122724350242467
CHRNA7	0.12563426596523
CHRNB2	0.202724350242467
CSMD3	0.12027144187208
RAB39B	0.12027144187208
AGAP1	0.125362824093149
PARD3B	0.12
TPH2	0.135287959359933
COMT	0.125276947701365
ADM	0.12027144187208
CP	0.12027144187208
PTCHD1	0.122909915722763
MACROD2	0.242909915722763
GPR155	0.12
CNTN4	0.123452799466923
JAKMIP1	0.12
ADRB2	0.127729856071752
ADSL	0.121357209360402
CYP19A1	0.122638473850682
DAB1	0.120542883744161
DAO	0.122367031978602
HTR3C	0.122638473850682
DHCR7	0.122367031978602
DHFR	0.122995792114547
DLX1	0.125362824093149
DLX2	0.12563426596523
ABAT	0.122638473850682
DPYD	0.12027144187208
DRD1	0.125091382221069
DRD3	0.125276947701365
SCAMP5	0.12027144187208
EGF	0.12027144187208
EGR2	0.122995792114547
PLD5	0.122367031978602
EN2	0.222007992813484
C3orf58	0.120542883744161
EXT1	0.202995792114547
ALDH1A3	0.12
REEP3	0.122995792114547
JMJD1C	0.122995792114547
NLGN1	0.128272739815912
SHANK2	0.125819831445525
RIMS1	0.12
VWA8	0.122367031978602
PASK	0.12027144187208
ASTN2	0.12
FMR1	0.216958879722482
ADNP	0.120814325616241
CADM1	0.122724350242467
GABBR1	0.12027144187208
GABRA1	0.122367031978602
GABRA2	0.124734063957204
GABRA3	0.12
GABRA4	0.127643979679967
GABRA5	0.130096888050354
GABRB1	0.120814325616241
GABRB3	0.222550876557645
GAD1	0.123724241339004
CNTNAP2	0.222712697819551
RAB11FIP5	0.12
SEZ6L2	0.122638473850682
GHR	0.12
NBEA	0.201085767488321
GJA1	0.122724350242467
AMPD1	0.12
SND1	0.122638473850682
DISC1	0.124624443347029
STK39	0.122909915722763
GLO1	0.126362715189686
AUTS8	0.121900093104562
SLC9A9	0.12027144187208
GPX1	0.122638473850682
GRIA1	0.12
GRIK2	0.140084155490532
GRIN2A	0.12027144187208
STXBP6	0.12027144187208
GRM8	0.125362824093149
GSTM1	0.12563426596523
GSTP1	0.120542883744161
GZMB	0.12
SLC40A1	0.12
HDLBP	0.12027144187208
HLA-A	0.12563426596523
HLA-DRB1	0.130911213666594
HOXA1	0.129901391048394
HOXD11	0.122638473850682
APC	0.125091382221069
HRAS	0.122909915722763
HTN1	0.12
HTR1B	0.122367031978602
HTR1D	0.122638473850682
HTR2A	0.143560699175846
HTR3A	0.122638473850682
HTR5A	0.122638473850682
IFNG	0.12
IGF1	0.122367031978602
IGF2	0.122367031978602
IGFBP3	0.12
IL1RN	0.12
IL2	0.12
IL4	0.12027144187208
IL5	0.12
IL6	0.120814325616241
IL10	0.12
IL13	0.12
ACADSB	0.12
IL15	0.12
AQP4	0.122724350242467
INPP1	0.12
AR	0.125548389573445
ITGA4	0.127915421552047
ITGB3	0.136816921503905
KCNMA1	0.12
AUTS3	0.12
LAMB1	0.120542883744161
LASP1	0.122638473850682
LEP	0.12
ASIC2	0.122638473850682
MIR106B	0.12
MIR23A	0.12
MAOA	0.134549578613813
MAOB	0.122638473850682
MARK1	0.12563426596523
MCC	0.12
MECP2	0.15656616481731
MEF2C	0.12
MET	0.140726728323204
MIF	0.122724350242467
ASMT	0.12590570783731
MTF1	0.12
MTHFR	0.13082533727481
MYO1D	0.122638473850682
NF1	0.123452799466923
NOS2	0.124538566955244
NPAS2	0.122638473850682
NRAS	0.120542883744161
NRCAM	0.206091273317606
NTF3	0.122367031978602
NTF4	0.122367031978602
NTRK2	0.122638473850682
OXT	0.13606860923612
OXTR	0.145917799632783
SERPINE1	0.12027144187208
CNTN3	0.12
PARK2	0.120814325616241
PAX6	0.203452799466923
SHANK1	0.120542883744161
PDE4A	0.12027144187208
PDE4B	0.12027144187208
TRIM33	0.12027144187208
FBXO40	0.12
UPB1	0.12
PECAM1	0.122724350242467
PER1	0.122638473850682
PIK3CG	0.12027144187208
PITX1	0.122638473850682
PLA2G4A	0.12
PLAUR	0.12
MBD3	0.12
SNTG2	0.12027144187208
NLGN3	0.218064510254131
POMC	0.121085767488321
PON1	0.12027144187208
ROBO4	0.122638473850682
MAGEL2	0.120542883744161
RBFOX1	0.121628651232482
AHI1	0.123452799466923
AVP	0.121357209360402
AVPR1A	0.134449889525303
AUTS6	0.12
PRF1	0.12027144187208
PRKCB	0.122909915722763
PRL	0.122909915722763
PRLR	0.122367031978602
RELN	0.152157081515569
ATP10A	0.128544181687992
PTEN	0.219802782096788
PTGS2	0.125091382221069
NLGN4X	0.149161289401021
PCDH10	0.120542883744161
CHD8	0.121900093104562
BCL2	0.123538675858708
ROBO1	0.12027144187208
ROBO2	0.12027144187208
RORA	0.12
RPL10	0.122638473850682
BDNF	0.135092462357974
SCN7A	0.12
SCT	0.123538675858708
ROBO3	0.122638473850682
NSD1	0.122638473850682
RFWD2	0.12
PKMP1	0.12
SLC1A3	0.122367031978602
SLC6A4	0.26754300906276
SLC6A8	0.122909915722763
SLC19A1	0.12027144187208
STATH	0.12
STX1A	0.123181357594843
BTD	0.12
TCN2	0.12
TDO2	0.124081559602869
TF	0.12
TNFRSF1B	0.12
C4B	0.123452799466923
TSC1	0.203267233986628
TSC2	0.203810117730788
UBE2H	0.122995792114547
UBE3A	0.132182546635211
VIP	0.12027144187208
VLDLR	0.120542883744161
WNT2	0.126720033453551
XDH	0.12
XPC	0.12
CACNA1C	0.121085767488321
CSDE1	0.12027144187208
CALCA	0.12
ST8SIA2	0.122909915722763
LZTR1	0.12
KDM5C	0.120814325616241
IMMP2L	0.123181357594843
FOXN1	0.12
CAT	0.12
SHANK3	0.215906787974215
SLC25A12	0.139283642571017
NRP2	0.20536282409315
SYNGAP1	0.122909915722763
CACNA1H	0.122367031978602
MBD4	0.12
TAF1C	0.242367031978602
RNF8	0.12
SEMA5A	0.12590570783731
DLGAP2	0.124734063957204
CADPS2	0.201628651232482
NRXN1	0.216892866374025
FOXP2	0.127991366422168
AUTS5	0.123181357594843
GABBR2	0.12027144187208
DOCK4	0.126091273317606
CUL7	0.12
FARP2	0.12027144187208
COPA	0.12
CRYAA	0.12
CRYBB2	0.12
FBL	0.12027144187208
F8	0.12027144187208
FCGR2B	0.12489588521911
SIRT1	0.121357209360402
PTPN22	0.225732605805839
CXCR3	0.120814325616241
HMGCR	0.12
HP	0.121085767488321
HPX	0.12
HSPA9	0.12
IFNG	0.131248668887131
FAS	0.13080159305642
IL4	0.126438660059807
IL6	0.135873112234161
IL17A	0.13764372168522
PECAM1	0.120542883744161
PF4	0.12
SIAE	0.123181357594843
B2M	0.12027144187208
AICDA	0.120814325616241
RAPSN	0.12
RBP3	0.12027144187208
SOD2	0.12
STAT3	0.123257302464964
TNFRSF1A	0.121357209360402
C1S	0.12
C4B	0.12590570783731
TNFRSF4	0.12027144187208
CD28	0.122985860592883
CD40LG	0.127067420195752
CFTR	0.142074006161941
SYCP3	0.123181357594843
BCL2	0.122909915722763
PLAT	0.12
TIRAP	0.12
PLAT	0.12
TBCE	0.12
TP53	0.12617714970939
CDH13	0.12
CYP26A1	0.12
CRTC1	0.12027144187208
GAST	0.12
HGF	0.12
CXCL8	0.122367031978602
MCL1	0.12
PPARG	0.12
RPRM	0.12
PTGS2	0.208630058079777
RELA	0.12
SLC9A1	0.12
SST	0.12027144187208
OR5V1	0.12
ALDH1A2	0.12
NR1I2	0.12
CLCNKB	0.138779146781862
KCNJ1	0.13060609605446
REN	0.120814325616241
SLC12A1	0.131973236936526
GLI2	0.12
SUFU	0.321357209360402
PTCH1	0.612749106878556
PTCH2	0.241085767488321
MICU1	0.12
CYP2D6	0.134202191871612
DRD2	0.124734063957204
DRD3	0.12
HTR2A	0.12
PDGFB	0.12
PDGFRB	0.12
PRL	0.12
SLC20A2	0.12
SLC19A3	0.12
PDE8B	0.12
XPR1	0.12
CDKN1C	0.266088214284702
KCNQ1OT1	0.268289543826336
H19	0.253059004424847
ICR1	0.123257302464964
IGF2	0.140825079280063
NSD1	0.243538675858708
COMT	0.132410381245573
DDC	0.12
IFNA2	0.12
LMX1B	0.12
MAOA	0.126253094579511
NOS1	0.120542883744161
ABCB1	0.12
POMC	0.12
DGCR8	0.12
TRPC6	0.12
XK	0.12
KLRC4-KLRK1	0.12
IL12A-AS1	0.12027144187208
LOC102724748	0.12
CCR1	0.120814325616241
IL23R	0.13035839840077
PSORS1C1	0.242367031978602
TFCP2L1	0.12
HLA-B	0.346098145806366
APOA1	0.12
UBAC2	0.123452799466923
APOB	0.12
ICAM1	0.133821129389357
CXCL8	0.126534467973256
IL10	0.375906787974215
IL12A	0.12
IL12RB2	0.126362715189686
ITGAL	0.12027144187208
ITGB2	0.12027144187208
MEFV	0.142255690467175
SERPINE1	0.125005505829284
ERAP1	0.242171534976642
NOD2	0.125819831445525
STAT4	0.366362715189686
TLR4	0.134178447653222
C4A	0.12
KLRC4	0.24
CAT	0.12
GP1BA	0.459898590010237
GP1BB	0.454893084180953
GP9	0.503503279217401
ACE	0.12
GCLM	0.122367031978602
HLA-DPB1	0.13183515989301
HLA-DPB2	0.12
HLA-DRB1	0.124734063957204
IL2RA	0.12
IL6	0.12
BTNL2	0.125091382221069
TGFB1	0.127458414199671
TNF	0.132192478156875
CD28	0.12
DHODH	0.12
EPO	0.120814325616241
HBA2	0.1669033620431
HBB	0.672264397515791
LCN2	0.122995792114547
HAMP	0.125895776315646
TFR2	0.12027144187208
TFRC	0.123810117730788
UMPS	0.12
CAD	0.12
FECH	0.12
EGFR	0.12
GPC1	0.12027144187208
HAMP	0.120542883744161
ELF3	0.12
PRKACB	0.12
LOC101929054	0.12
LOC102724068	0.12
ADCY2	0.12027144187208
CPLX2	0.12027144187208
CPLX1	0.12027144187208
AKR1C4	0.120542883744161
MGAT4A	0.122367031978602
COMT	0.18062747860725
PPM1M	0.122367031978602
NCAN	0.124267125083164
CFAP57	0.12
ADRBK2	0.124624443347029
DGKH	0.134635455005598
PRSS35	0.12
DRD1	0.135992664366
DRD5	0.123181357594843
NTNG1	0.120542883744161
SYNE1	0.130282453530649
MAU2	0.12
ALOX12P2	0.12
TENM4	0.248458305296208
LAMP3	0.129468127914408
LINC00620	0.12
TRIM42	0.12
ANK3	0.26568862689077
GRIK2	0.12027144187208
NR3C1	0.129705894046434
GRM7	0.123181357594843
GSK3A	0.12
GSK3B	0.140183844579043
HTR2A	0.232280514822469
SLC35F4	0.127101095935806
INS	0.121900093104562
ITIH1	0.122638473850682
ITK	0.12
MTHFR	0.140812604714988
NDUFV2	0.139812713618452
NFIA	0.12
NTRK1	0.12
NTRK2	0.127643979679967
PLCE1	0.12
PDE4B	0.123181357594843
SERPINA1	0.120542883744161
POMC	0.12027144187208
SPTLC3	0.12
RELN	0.124267125083164
PVALB	0.120814325616241
RXRG	0.12
BDNF	0.23131600925099
S100B	0.203181357594843
SLC5A3	0.12
SLC6A4	0.226369587678446
SNAP25	0.122909915722763
SP4	0.122909915722763
TAC1	0.12027144187208
TACR1	0.120542883744161
TCF7L2	0.120542883744161
TLE4	0.124734063957204
TRPC3	0.12027144187208
TRPM2	0.129901391048394
TSHB	0.12
CACNA1C	0.269598433710069
CACNB3	0.122367031978602
C11orf80	0.122367031978602
PALB2	0.129739569786488
MCTP1	0.122367031978602
LMAN2L	0.127372537807886
NTNG2	0.120542883744161
CGNL1	0.122367031978602
NUMB	0.12
CTSF	0.122367031978602
CDC25B	0.127101095935806
ADCY5	0.12
ADRB1	0.12
LCORL	0.12
LINC00908	0.12
HFE	0.12
MBL2	0.12
ENPP2	0.12
PON1	0.12
CDKAL1	0.12
HMGA2	0.12
AHR	0.12
TACC3	0.123181357594843
CLK3	0.12
FGFR3	0.274755829279595
FMN1	0.12
KRAS	0.125276947701365
LSP1	0.12
UGT1A10	0.12
UGT1A8	0.122367031978602
CDKAL1	0.12027144187208
PAG1	0.12
MYNN	0.122367031978602
RB1	0.123257302464964
SLC14A1	0.121357209360402
TSC1	0.130043349266971
PSCA	0.128805692038409
CLPTM1L	0.122367031978602
RASSF1	0.12
CHRM3	0.12027144187208
INS	0.12
TIMP3	0.12
VIP	0.12
ISL1	0.12027144187208
TP63	0.200814325616241
PTGS2	0.12
NAT2	0.146085671241291
CASC11	0.12
CDKN1A	0.128715934471562
CDKN2A	0.144780662532621
TACC3	0.124734063957204
SLC12A7	0.12
STAG2	0.12027144187208
FERMT2	0.12
RASSF1	0.128987376343642
GSTO2	0.122367031978602
CREBBP	0.12
NRSN1	0.12
CSF3	0.125448700484934
VWA3A	0.12
NCAN	0.12
CYP4B1	0.122995792114547
NQO1	0.131354408322244
TYMP	0.122724350242467
EGFR	0.130344585704044
ENO2	0.12
EP300	0.12
ERCC2	0.128444492599482
ERCC4	0.12
ESR1	0.12
ESR2	0.122724350242467
FANCA	0.12
BPTF	0.12
MAPK15	0.12
FGFR3	0.155324626413686
CALHM1	0.12
FBXW8	0.12
AMFR	0.12
PABPC1	0.12
SMC1B	0.12
GLI1	0.120542883744161
GPX1	0.122724350242467
ANPEP	0.12
GSTM1	0.154086969185123
GSTP1	0.21791262051389
GSTZ1	0.12
HOXA9	0.12
HRAS	0.124538566955244
BIRC3	0.122724350242467
OR8S1	0.12
IFNA2	0.12027144187208
IGF1	0.120542883744161
IGFBP3	0.120542883744161
IGFBP5	0.12
FAS	0.12027144187208
IL2	0.120542883744161
CXCL8	0.125448700484934
AQP3	0.12
ISL1	0.12
YJEFN3	0.12
KRAS	0.125091382221069
KRT16	0.12
RHOA	0.12
ANXA2R	0.12
LAMA2	0.12
LIG1	0.12
LOXL1	0.12027144187208
MAGEA9	0.12
KMT2A	0.12
MPO	0.122367031978602
MT1A	0.12
MT2A	0.12
MT3	0.12
MTHFR	0.132821238292821
MYC	0.125720142357015
ATM	0.12
ASAP1	0.12
ATP5D	0.12
ANKFY1	0.12
POLB	0.12
POR	0.12027144187208
ASXL2	0.12
PRSS3	0.122724350242467
PSMB2	0.12
AS3MT	0.12
PTGS2	0.125448700484934
KMT2C	0.12
RB1	0.126534467973256
SLC19A1	0.12
SOD2	0.12027144187208
SRC	0.12
TERT	0.134164634956496
TFRC	0.12
TNF	0.12590570783731
TP53	0.263995232722277
UGT2B7	0.12
KDM6A	0.12
TRPV1	0.12
PRDM2	0.12
USP7	0.12
PSCA	0.125276947701365
CLPTM1L	0.122367031978602
SMC1A	0.12
ARID1A	0.12027144187208
EOMES	0.12
LOXL4	0.12027144187208
CHD6	0.12
IGSF21	0.12
GGH	0.12
CCNE1	0.12
NAT1	0.13254979642074
APOBEC3B	0.12
NCOR1	0.12
RALGPS1	0.12
ESPL1	0.12
HDAC4	0.12
CDH1	0.210540082706004
CHRM2	0.122724350242467
AICDA	0.12027144187208
BCR	0.144158326615147
DRD5	0.122638473850682
ADAM17	0.12
F2	0.134354081611854
F5	0.14809926613109
F10	0.121628651232482
GGCX	0.120542883744161
GNAQ	0.12
HMOX1	0.12
SERPINC1	0.120542883744161
VKORC1	0.120542883744161
PLA2G4A	0.12
TBXA2R	0.12
FERMT3	0.12
BLM	0.607721194962533
UNG	0.12027144187208
GNPDA2	0.12
GIPR	0.12
GP2	0.12
HRC	0.12
MC4R	0.12
PCSK1	0.12
POMC	0.12
CDKAL1	0.12
MAP2K5	0.12
BDNF	0.12
KLF9	0.12
TFAP2B	0.12
FTO	0.12
SEC16B	0.12
JAG1	0.12
LTBP3	0.12
MMP2	0.12027144187208
ALDH7A1	0.12
TRPV4	0.12
BMP2	0.12
TGFBR2	0.12
SLC39A13	0.12
KIF3A	0.12
CHRNG	0.12
CHUK	0.12
DLX5	0.12
SLC26A2	0.12
NIPBL	0.12
AFF4	0.12
GLB1	0.12
SH3PXD2B	0.12
ANK1	0.12
HOXD11	0.12
IGF2	0.12
MIR17HG	0.12
NPPC	0.12
PCSK5	0.12
TMCO1	0.12
IFT80	0.12
RPS6KA3	0.12
SLC34A1	0.12
BMPR1B	0.12
TGFB2	0.12
TRPS1	0.12027144187208
ZIC3	0.12
CBFB	0.12
ITGB1BP1	0.12
PDGFA	0.12
PTH	0.12
CYP2R1	0.12
CYP27A1	0.12
DHCR7	0.12
ESR1	0.12
GC	0.12
ANKRD11	0.12
IGF1	0.122367031978602
KCNMA1	0.12
LRP2	0.12
MMP2	0.12
CTC1	0.12
TINF2	0.122367031978602
NQO2	0.12
MMP2	0.12027144187208
MMP9	0.120542883744161
PLAU	0.12027144187208
PLOD2	0.12
PTGS2	0.12
TGFBR2	0.12
NCOA3	0.12
CYP19A1	0.12
AHR	0.12
CXCL2	0.12
TNFRSF11B	0.12
PTH	0.12
PTHLH	0.12
BMP7	0.12
PPARGC1A	0.12
NRF1	0.12
TFAM	0.12
LAMC3	0.12
STAMBP	0.12
TREX1	0.12027144187208
CP	0.12
CYP2A6	0.12
ALB	0.12
IFNB1	0.12027144187208
IFNG	0.12
APP	0.12
MAT1A	0.12
MPO	0.12
OGG1	0.12
SCO1	0.12
SLC1A1	0.12
TH	0.12
TSC1	0.122724350242467
TSC2	0.12
TYMS	0.12
CTC1	0.12
RNASET2	0.12
CDK5R1	0.12027144187208
SLC6A5	0.12
CPT2	0.12
ALDH5A1	0.12
CDK4	0.122909915722763
CDKN2A	0.135635346102134
DTX2	0.12
CYP2C9	0.12027144187208
DAPK1	0.12
SIRT1	0.12
ALK	0.12027144187208
EML4	0.12
DLL1	0.12
IL2	0.121085767488321
HES5	0.12
MGMT	0.142626821427766
NRARP	0.12
PCNA	0.123452799466923
PON1	0.122909915722763
PTCH1	0.12
CCND1	0.123452799466923
RELA	0.12027144187208
SMO	0.12
SOD2	0.125091382221069
SPP1	0.121085767488321
TGM2	0.12027144187208
VEGFA	0.129791770438219
CDKN2B-AS1	0.12
ZBED6	0.12
PRC1-AS1	0.12
LOC101927835	0.12
LINC01488	0.12
PRR33	0.12
AP4B1	0.12027144187208
ADAM29	0.12027144187208
CHEK2	0.236916094602921
CDYL2	0.12
ANKLE1	0.122367031978602
COL1A1	0.122909915722763
EMID1	0.12
CTNNA2	0.12
NEK10	0.127101095935806
EBF1	0.12027144187208
ERBB4	0.132214884243614
AKT1	0.150401489672994
FGFR2	0.229599312455182
ZNF365	0.122714418720803
RALY	0.12027144187208
STXBP4	0.127643979679967
TOX3	0.170011451031125
BABAM1	0.120814325616241
ITPR1	0.12
KCNN4	0.12
ADAMTS7P3	0.12
LSP1	0.161672697866757
MDM4	0.133148761991693
MAP3K1	0.166482706694081
CCDC88C	0.12027144187208
NBN	0.193953212689226
PAX9	0.12
PDE4D	0.12
PEX14	0.12027144187208
PIGH	0.12
PIK3CA	0.304375770317307
TET2	0.121628651232482
PRKACB	0.12
ZMIZ1	0.120542883744161
MKL1	0.121628651232482
RAD51	0.215831721849207
RAD51B	0.132453988507291
LGR6	0.120542883744161
PKNOX2	0.12
CASC16	0.127915421552047
EMBP1	0.12
SIAH2	0.121085767488321
DCLRE1B	0.12
BRCA1	0.36
BRCA2	0.48
TCF7L2	0.126710101931887
TERT	0.138425709693058
TGFBR2	0.126167218187726
TNNT3	0.12
DIRC3	0.12
FTO	0.121900093104562
ARHGEF5	0.12
TNIP3	0.12
CCDC170	0.123181357594843
MLLT10	0.12
ELL	0.12
RNF146	0.123181357594843
CHST9	0.12
BRIP1	0.157785297134196
FAM175A	0.125005505829284
PRC1	0.120814325616241
RCCD1	0.12
CABLES1	0.12
SLC4A7	0.13109677914689
ZC3H11A	0.12027144187208
TP63	0.12
NOS2	0.12
TACR2	0.12
TACR1	0.12
CFTR	0.13090128214493
