ENSP00000217958	PSMD10	DOID:162	Cancer	3.459	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000217958&type2=-26&id2=DOID:162
ENSP00000217961	STS	DOID:1612	Breast cancer	3.366	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000217961&type2=-26&id2=DOID:1612
ENSP00000217971	PGRMC1	DOID:162	Cancer	3.987	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000217971&type2=-26&id2=DOID:162
ENSP00000218099	F9	DOID:162	Cancer	4.704	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000218099&type2=-26&id2=DOID:162
ENSP00000218147	BCORL1	DOID:9119	Acute myeloid leukemia	3.094	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000218147&type2=-26&id2=DOID:9119
ENSP00000218388	TIMP1	DOID:162	Cancer	5.488	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000218388&type2=-26&id2=DOID:162
ENSP00000218439	MAGED2	DOID:162	Cancer	3.066	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000218439&type2=-26&id2=DOID:162
ENSP00000218548	ATP12A	DOID:162	Cancer	4.735	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000218548&type2=-26&id2=DOID:162
ENSP00000218758	ACP5	DOID:162	Cancer	4.234	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000218758&type2=-26&id2=DOID:162
ENSP00000219022	OLFM4	DOID:162	Cancer	3.201	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219022&type2=-26&id2=DOID:162
ENSP00000219070	MMP2	DOID:162	Cancer	6.755	3.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219070&type2=-26&id2=DOID:162
ENSP00000219204	ARL2BP	DOID:9261	Nasopharynx carcinoma	3.587	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219204&type2=-26&id2=DOID:9261
ENSP00000219235	CCL22	DOID:162	Cancer	3.420	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219235&type2=-26&id2=DOID:162
ENSP00000219244	CCL17	DOID:162	Cancer	3.098	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219244&type2=-26&id2=DOID:162
ENSP00000219271	MMP15	DOID:162	Cancer	3.408	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219271&type2=-26&id2=DOID:162
ENSP00000219302	NME3	DOID:162	Cancer	3.078	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219302&type2=-26&id2=DOID:162
ENSP00000219313	PSMD7	DOID:4455	Hereditary renal cell carcinoma	4.139	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219313&type2=-26&id2=DOID:4455
ENSP00000219476	TSC2	DOID:162	Cancer	4.342	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219476&type2=-26&id2=DOID:162
ENSP00000219479	NME4	DOID:162	Cancer	3.157	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219479&type2=-26&id2=DOID:162
ENSP00000219548	STUB1	DOID:162	Cancer	3.973	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219548&type2=-26&id2=DOID:162
ENSP00000219746	TOX3	DOID:1612	Breast cancer	4.733	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000219746&type2=-26&id2=DOID:1612
ENSP00000220003	CSK	DOID:162	Cancer	3.938	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000220003&type2=-26&id2=DOID:162
ENSP00000220592	EIF2C2	DOID:162	Cancer	4.729	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000220592&type2=-26&id2=DOID:162
ENSP00000220616	TG	DOID:162	Cancer	6.172	3.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000220616&type2=-26&id2=DOID:162
ENSP00000220764	DECR1	DOID:162	Cancer	4.804	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000220764&type2=-26&id2=DOID:162
ENSP00000220772	SFRP1	DOID:162	Cancer	4.650	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000220772&type2=-26&id2=DOID:162
ENSP00000220809	PLAT	DOID:162	Cancer	3.503	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000220809&type2=-26&id2=DOID:162
ENSP00000221130	GSR	DOID:162	Cancer	3.980	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221130&type2=-26&id2=DOID:162
ENSP00000221132	TNFRSF10A	DOID:162	Cancer	4.957	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221132&type2=-26&id2=DOID:162
ENSP00000221233	EXOSC5	DOID:1240	Leukemia	3.016	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221233&type2=-26&id2=DOID:1240
ENSP00000221403	DHDH	DOID:162	Cancer	3.249	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221403&type2=-26&id2=DOID:162
ENSP00000221452	RELB	DOID:162	Cancer	3.913	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221452&type2=-26&id2=DOID:162
ENSP00000221486	RNASEH2A	DOID:162	Cancer	4.099	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221486&type2=-26&id2=DOID:162
ENSP00000221496	AMH	DOID:162	Cancer	3.759	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221496&type2=-26&id2=DOID:162
ENSP00000221498	DKKL1	DOID:1993	Rectum cancer	5.665	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221498&type2=-26&id2=DOID:1993
ENSP00000221538	RSPH6A	DOID:5485	Synovial sarcoma	3.098	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221538&type2=-26&id2=DOID:5485
ENSP00000221742	SLC1A6	DOID:2685	Ossifying fibromyxoid tumor	3.474	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221742&type2=-26&id2=DOID:2685
ENSP00000221801	FBL	DOID:162	Cancer	3.005	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221801&type2=-26&id2=DOID:162
ENSP00000221930	TGFB1	DOID:162	Cancer	6.855	3.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221930&type2=-26&id2=DOID:162
ENSP00000221972	CD79A	DOID:162	Cancer	5.936	3.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221972&type2=-26&id2=DOID:162
ENSP00000221992	CEACAM5	DOID:162	Cancer	3.779	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000221992&type2=-26&id2=DOID:162
ENSP00000222002	SULT2A1	DOID:162	Cancer	3.277	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222002&type2=-26&id2=DOID:162
ENSP00000222008	RABAC1	DOID:2871	Endometrial carcinoma	3.062	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222008&type2=-26&id2=DOID:2871
ENSP00000222139	EPOR	DOID:162	Cancer	4.274	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222139&type2=-26&id2=DOID:162
ENSP00000222248	SLC5A5	DOID:162	Cancer	4.537	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222248&type2=-26&id2=DOID:162
ENSP00000222270	MLL4_HUMAN	DOID:162	Cancer	3.839	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222270&type2=-26&id2=DOID:162
ENSP00000222275	UPK1A	DOID:2671	Transitional cell carcinoma	3.665	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222275&type2=-26&id2=DOID:2671
ENSP00000222304	HAMP	DOID:162	Cancer	3.213	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222304&type2=-26&id2=DOID:162
ENSP00000222329	ERF	DOID:9119	Acute myeloid leukemia	3.174	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222329&type2=-26&id2=DOID:9119
ENSP00000222382	CYP3A43	DOID:10283	Prostate cancer	3.487	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222382&type2=-26&id2=DOID:10283
ENSP00000222390	HGF	DOID:162	Cancer	5.812	2.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222390&type2=-26&id2=DOID:162
ENSP00000222543	TFPI2	DOID:162	Cancer	3.896	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222543&type2=-26&id2=DOID:162
ENSP00000222553	NAMPT	DOID:162	Cancer	3.330	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222553&type2=-26&id2=DOID:162
ENSP00000222573	ITGB8	DOID:162	Cancer	3.322	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222573&type2=-26&id2=DOID:162
ENSP00000222726	HOXA5	DOID:162	Cancer	3.472	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222726&type2=-26&id2=DOID:162
ENSP00000222982	CYP3A5	DOID:162	Cancer	4.177	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000222982&type2=-26&id2=DOID:162
ENSP00000223095	SERPINE1	DOID:162	Cancer	5.077	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000223095&type2=-26&id2=DOID:162
ENSP00000223190	NRF1	DOID:8687	Skin carcinoma in situ	3.561	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000223190&type2=-26&id2=DOID:8687
ENSP00000223428	ZNF510	DOID:0050866	Oral squamous cell carcinoma	3.361	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000223428&type2=-26&id2=DOID:0050866
ENSP00000223862	RLN1	DOID:5557	Testicular germ cell cancer	3.389	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000223862&type2=-26&id2=DOID:5557
ENSP00000224181	C8G	DOID:5746	Ovarian serous cystadenocarcinoma	3.266	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000224181&type2=-26&id2=DOID:5746
ENSP00000224237	VIM	DOID:162	Cancer	4.208	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000224237&type2=-26&id2=DOID:162
ENSP00000224356	CYP26A1	DOID:162	Cancer	3.158	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000224356&type2=-26&id2=DOID:162
ENSP00000224764	BMPR1A	DOID:162	Cancer	3.462	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000224764&type2=-26&id2=DOID:162
ENSP00000225245	CCL3	DOID:162	Cancer	4.084	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225245&type2=-26&id2=DOID:162
ENSP00000225275	MPO	DOID:162	Cancer	4.616	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225275&type2=-26&id2=DOID:162
ENSP00000225474	CSF3	DOID:162	Cancer	6.605	3.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225474&type2=-26&id2=DOID:162
ENSP00000225512	WNT3	DOID:162	Cancer	3.300	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225512&type2=-26&id2=DOID:162
ENSP00000225577	RPS6KB1	DOID:162	Cancer	5.571	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225577&type2=-26&id2=DOID:162
ENSP00000225665	SLC25A11	DOID:5583	Lung giant cell carcinoma	3.352	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225665&type2=-26&id2=DOID:5583
ENSP00000225698	C1QBP	DOID:162	Cancer	4.123	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225698&type2=-26&id2=DOID:162
ENSP00000225740	ALDH3A1	DOID:162	Cancer	5.407	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225740&type2=-26&id2=DOID:162
ENSP00000225792	DDX5	DOID:162	Cancer	3.235	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225792&type2=-26&id2=DOID:162
ENSP00000225831	CCL2	DOID:162	Cancer	4.772	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225831&type2=-26&id2=DOID:162
ENSP00000225893	HNF1B	DOID:162	Cancer	3.458	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225893&type2=-26&id2=DOID:162
ENSP00000225916	KAT2A	DOID:162	Cancer	3.040	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225916&type2=-26&id2=DOID:162
ENSP00000225964	COL1A1	DOID:3507	Dermatofibrosarcoma protuberans	6.649	3.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225964&type2=-26&id2=DOID:3507
ENSP00000225992	PPY	DOID:162	Cancer	3.775	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000225992&type2=-26&id2=DOID:162
ENSP00000226067	HLF	DOID:1240	Leukemia	3.256	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226067&type2=-26&id2=DOID:1240
ENSP00000226193	RCVRN	DOID:162	Cancer	3.335	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226193&type2=-26&id2=DOID:162
ENSP00000226218	VTN	DOID:162	Cancer	4.767	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226218&type2=-26&id2=DOID:162
ENSP00000226253	ALDOC	DOID:8634	Prostate carcinoma in situ	3.689	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226253&type2=-26&id2=DOID:8634
ENSP00000226279	CD38	DOID:162	Cancer	5.821	2.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226279&type2=-26&id2=DOID:162
ENSP00000226284	IBSP	DOID:162	Cancer	3.399	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226284&type2=-26&id2=DOID:162
ENSP00000226299	LAP3	DOID:162	Cancer	3.524	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226299&type2=-26&id2=DOID:162
ENSP00000226319	PHF17	DOID:263	Kidney cancer	3.742	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226319&type2=-26&id2=DOID:263
ENSP00000226444	SULT1E1	DOID:1612	Breast cancer	3.630	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226444&type2=-26&id2=DOID:1612
ENSP00000226574	NFKB1	DOID:162	Cancer	4.427	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226574&type2=-26&id2=DOID:162
ENSP00000226730	IL2	DOID:162	Cancer	7.223	3.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000226730&type2=-26&id2=DOID:162
ENSP00000227155	CD82	DOID:162	Cancer	4.659	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000227155&type2=-26&id2=DOID:162
ENSP00000227163	SPI1	DOID:162	Cancer	4.550	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000227163&type2=-26&id2=DOID:162
ENSP00000227378	HSPA8	DOID:162	Cancer	3.911	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000227378&type2=-26&id2=DOID:162
ENSP00000227507	CCND1	DOID:162	Cancer	7.473	3.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000227507&type2=-26&id2=DOID:162
ENSP00000227507	CCND1	DOID:0060074	Ductal carcinoma in situ	3.731	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000227507&type2=-26&id2=DOID:0060074
ENSP00000227758	BIRC2	DOID:162	Cancer	5.020	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000227758&type2=-26&id2=DOID:162
ENSP00000227918	SCGB2A2	DOID:1612	Breast cancer	4.543	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000227918&type2=-26&id2=DOID:1612
ENSP00000228280	KITLG	DOID:162	Cancer	5.332	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228280&type2=-26&id2=DOID:162
ENSP00000228307	PXN	DOID:162	Cancer	4.982	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228307&type2=-26&id2=DOID:162
ENSP00000228318	SLC25A3	DOID:4531	Mucoepidermoid carcinoma	4.604	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228318&type2=-26&id2=DOID:4531
ENSP00000228434	CD69	DOID:162	Cancer	4.405	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228434&type2=-26&id2=DOID:162
ENSP00000228438	CLEC2B	DOID:162	Cancer	3.147	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228438&type2=-26&id2=DOID:162
ENSP00000228463	SELPLG	DOID:8826	Colon carcinoma in situ	3.155	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228463&type2=-26&id2=DOID:8826
ENSP00000228606	CYP27B1	DOID:162	Cancer	3.695	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228606&type2=-26&id2=DOID:162
ENSP00000228641	MYF6	DOID:3247	Rhabdomyosarcoma	4.131	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228641&type2=-26&id2=DOID:3247
ENSP00000228641	MYF6	DOID:4232	Extraosseous Ewing's sarcoma	3.610	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228641&type2=-26&id2=DOID:4232
ENSP00000228644	MYF5	DOID:3247	Rhabdomyosarcoma	4.388	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228644&type2=-26&id2=DOID:3247
ENSP00000228682	GLI1	DOID:162	Cancer	5.477	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228682&type2=-26&id2=DOID:162
ENSP00000228682	GLI1	DOID:2512	Nevoid basal cell carcinoma syndrome	4.184	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228682&type2=-26&id2=DOID:2512
ENSP00000228850	AKAP3	DOID:4682	Extrahepatic bile duct carcinoma	3.505	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228850&type2=-26&id2=DOID:4682
ENSP00000228872	CDKN1B	DOID:162	Cancer	5.850	2.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228872&type2=-26&id2=DOID:162
ENSP00000228945	ARHGDIB	DOID:162	Cancer	3.562	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000228945&type2=-26&id2=DOID:162
ENSP00000229135	IFNG	DOID:162	Cancer	5.881	2.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229135&type2=-26&id2=DOID:162
ENSP00000229179	NUP107	DOID:4545	Mesenchymal chondrosarcoma	3.675	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229179&type2=-26&id2=DOID:4545
ENSP00000229239	GAPDH	DOID:162	Cancer	4.993	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229239&type2=-26&id2=DOID:162
ENSP00000229270	TPI1	DOID:162	Cancer	3.036	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229270&type2=-26&id2=DOID:162
ENSP00000229277	ENO2	DOID:162	Cancer	6.145	3.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229277&type2=-26&id2=DOID:162
ENSP00000229277	ENO2	DOID:2411	Granular cell tumor	5.449	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229277&type2=-26&id2=DOID:2411
ENSP00000229277	ENO2	DOID:166	Melanotic neuroectodermal tumor	4.640	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229277&type2=-26&id2=DOID:166
ENSP00000229277	ENO2	DOID:3577	Sertoli cell tumor	3.150	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229277&type2=-26&id2=DOID:3577
ENSP00000229307	NANOG	DOID:162	Cancer	5.553	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229307&type2=-26&id2=DOID:162
ENSP00000229314	GOLT1B	DOID:200	Giant cell tumor	4.199	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229314&type2=-26&id2=DOID:200
ENSP00000229319	LDHB	DOID:162	Cancer	3.556	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229319&type2=-26&id2=DOID:162
ENSP00000229329	CMAS	DOID:162	Cancer	3.244	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229329&type2=-26&id2=DOID:162
ENSP00000229335	AICDA	DOID:162	Cancer	4.320	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229335&type2=-26&id2=DOID:162
ENSP00000229708	ULBP1	DOID:162	Cancer	3.310	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229708&type2=-26&id2=DOID:162
ENSP00000229794	MAPK14	DOID:162	Cancer	4.402	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229794&type2=-26&id2=DOID:162
ENSP00000229829	HLA-DOA	DOID:7757	Childhood leukemia	3.757	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229829&type2=-26&id2=DOID:7757
ENSP00000229854	MCM3	DOID:162	Cancer	3.239	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000229854&type2=-26&id2=DOID:162
ENSP00000230053	B3GAT2	DOID:162	Cancer	3.343	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000230053&type2=-26&id2=DOID:162
ENSP00000230056	GMNN	DOID:162	Cancer	3.804	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000230056&type2=-26&id2=DOID:162
ENSP00000230323	TFEB	DOID:4450	Renal cell carcinoma	4.407	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000230323&type2=-26&id2=DOID:4450
ENSP00000230323	TFEB	DOID:4239	Alveolar soft part sarcoma	3.063	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000230323&type2=-26&id2=DOID:4239
ENSP00000230354	TBP	DOID:162	Cancer	3.578	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000230354&type2=-26&id2=DOID:162
ENSP00000230658	ISL1	DOID:4531	Mucoepidermoid carcinoma	6.154	3.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000230658&type2=-26&id2=DOID:4531
ENSP00000230732	POU4F3	DOID:3965	Merkel cell carcinoma	3.249	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000230732&type2=-26&id2=DOID:3965
